source_lang,target_lang,train_dataset,dataset_size,test_dataset,genetic,geographic,syntactic,inventory,phonological,featural,dev_size,test_size,train_word_vocab_size,dev_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_dev_sentence_length,avg_test_sentence_length,train_dev_word_overlap,train_test_word_overlap,dev_test_word_overlap,ttr_train,ttr_dev,ttr_test,train_dev_ttr_distance,train_test_ttr_distance,dev_test_ttr_distance,train_dev_jsd,train_test_jsd,dev_test_jsd,train_dev_tf_idf,train_test_tf_idf,dev_test_tf_idf,train_dev_st_similarity,train_test_st_similarity,dev_test_st_similarity,trfm_spBLEU_mean,trfm_spBLEU_se,trfm_chrF2++_mean,trfm_chrF2++_se,trfm_BLEU_mean,trfm_BLEU_se,trfm_chrF2_mean,trfm_chrF2_se,trfm_TER_mean,trfm_TER_se,trfm_comet_score_mean,trfm_comet_score_se,nllb_ft_spBLEU_mean,nllb_ft_spBLEU_se,nllb_ft_chrF2++_mean,nllb_ft_chrF2++_se,nllb_ft_BLEU_mean,nllb_ft_BLEU_se,nllb_ft_chrF2_mean,nllb_ft_chrF2_se,nllb_ft_TER_mean,nllb_ft_TER_se,nllb_ft_comet_score_mean,nllb_ft_comet_score_se,nllb_noft_spBLEU_mean,nllb_noft_spBLEU_se,nllb_noft_chrF2++_mean,nllb_noft_chrF2++_se,nllb_noft_BLEU_mean,nllb_noft_BLEU_se,nllb_noft_chrF2_mean,nllb_noft_chrF2_se,nllb_noft_TER_mean,nllb_noft_TER_se,nllb_noft_comet_score_mean,nllb_noft_comet_score_se,small100_ft_spBLEU_mean,small100_ft_spBLEU_se,small100_ft_chrF2++_mean,small100_ft_chrF2++_se,small100_ft_BLEU_mean,small100_ft_BLEU_se,small100_ft_chrF2_mean,small100_ft_chrF2_se,small100_ft_TER_mean,small100_ft_TER_se,small100_ft_comet_score_mean,small100_ft_comet_score_se,small100_noft_spBLEU_mean,small100_noft_spBLEU_se,small100_noft_chrF2++_mean,small100_noft_chrF2++_se,small100_noft_BLEU_mean,small100_noft_BLEU_se,small100_noft_chrF2_mean,small100_noft_chrF2_se,small100_noft_TER_mean,small100_noft_TER_se,small100_noft_comet_score_mean,small100_noft_comet_score_se,m2m100_ft_spBLEU_mean,m2m100_ft_spBLEU_se,m2m100_ft_chrF2++_mean,m2m100_ft_chrF2++_se,m2m100_ft_BLEU_mean,m2m100_ft_BLEU_se,m2m100_ft_chrF2_mean,m2m100_ft_chrF2_se,m2m100_ft_TER_mean,m2m100_ft_TER_se,m2m100_ft_comet_score_mean,m2m100_ft_comet_score_se,m2m100_noft_spBLEU_mean,m2m100_noft_spBLEU_se,m2m100_noft_chrF2++_mean,m2m100_noft_chrF2++_se,m2m100_noft_BLEU_mean,m2m100_noft_BLEU_se,m2m100_noft_chrF2_mean,m2m100_noft_chrF2_se,m2m100_noft_TER_mean,m2m100_noft_TER_se,m2m100_noft_comet_score_mean,m2m100_noft_comet_score_se
mad,sun,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.3333,0,0.68,0.3806,0.8278,0.5,849,2000,36,36,36,122.4708333,125.532391,124.5285,0.5,0.5,0.5,4.90E-05,0.0003377839496,0.0001445452246,0.7309612974,0.437008574,1.787231583,0.009749432648,0.005982353232,0.01028825118,0.0005080797249,7.67E-05,0.0001852590168,0.001075688644,0.0004176467166,0.001191427897,17.6,0.8,36.6,0.5,6.4,0.4,39.4,0.5,77.7,0.6,0.662,0.115,39,1,56.7,0.6,22.7,0.7,59.6,0.6,50.1,0.7,0.8107,0.0894,17.3,0.9,32.1,0.6,4.5,0.4,35.9,0.6,84.5,0.9,0.5916,0.1401,35,1,54.3,0.6,19.6,0.7,57.4,0.6,55.4,0.8,0.7831,0.1,6.2,0.6,15.4,0.7,1.2,0.2,17.4,0.8,149.2,6.4,0.3677,0.1914,35,1,54.6,0.6,19.7,0.7,57.8,0.6,55.7,0.8,0.7775,0.0944,14.7,0.9,29.7,0.6,3.4,0.3,33.6,0.6,87.9,1.4,0.5564,0.1441
mad,sun,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.3333,0,0.68,0.3806,0.8278,0.5,849,2000,36,36,36,122.9181818,125.532391,124.5285,0.5,0.5,0.5,4.44E-05,0.0003377839496,0.0001445452246,0.7545142784,0.4802486925,1.787231583,0.009622450631,0.005493988441,0.01028825118,0.0001595311019,8.51E-05,0.0001852590168,0.001067864774,0.0003979882923,0.001191427897,18.1,0.8,37.1,0.5,6.9,0.4,40,0.5,75.9,0.6,0.672,0.1153,39.2,1,56.8,0.6,22.8,0.8,59.7,0.6,49.9,0.8,0.8094,0.0916,17.3,0.9,32.1,0.6,4.5,0.4,35.9,0.6,84.5,0.9,0.5916,0.1401,37.8,0.9,55.9,0.6,21.8,0.7,58.9,0.6,50.6,0.8,0.8003,0.0949,6.2,0.6,15.4,0.7,1.2,0.2,17.4,0.8,149.2,6.4,0.3677,0.1914,36.2,0.9,55,0.5,20.2,0.7,58.2,0.5,54.5,0.8,0.7732,0.0926,14.7,0.9,29.7,0.6,3.4,0.3,33.6,0.6,87.9,1.4,0.5564,0.1441
mak,bew,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5714,0.1,0.89,0.6929,0.0002,0.8,849,2000,36,36,36,115.338,122.573616,121.6515,0.5,0.5,0.5,0.0003121260989,0.0003459376351,0.0001479636503,0.009552876899,1.230941941,1.790219057,0.01364157117,0.009674681929,0.0102928626,0.0003891882171,0.0001456931773,0.0002438154972,0.002167273558,0.001269157866,0.001410481164,4.1,0.4,14.1,0.3,0.5,0.1,16.4,0.3,109,2.2,0.4135,0.0872,19.1,0.9,34.5,0.6,5.3,0.4,37.8,0.6,80.5,0.8,0.6613,0.1072,12.8,0.8,24.6,0.6,2.1,0.3,28.3,0.6,93.3,0.8,0.525,0.126,17.5,1,31.5,0.7,4.8,0.4,34.5,0.7,84.9,1.6,0.6152,0.1345,5.7,0.5,15.5,0.6,1.1,0.2,17.8,0.7,142.6,6.3,0.3877,0.1702,15.6,0.9,29.5,0.9,5.5,0.4,32.3,0.9,89.5,2,0.5941,0.193,12.2,0.8,25.7,0.5,2,0.3,29.7,0.6,92,0.6,0.5426,0.1183
mak,bew,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.5714,0.1,0.89,0.6929,0.0002,0.8,849,2000,36,36,36,118.9146667,122.573616,121.6515,0.5,0.5,0.5,0.0001009126993,0.0003459376351,0.0001479636503,0.50167787,0.1011175963,1.790219057,0.01104729124,0.007116080948,0.0102928626,0.0001931141665,0.0001178689187,0.0002438154972,0.001264604861,0.0006779845749,0.001410481164,4.5,0.5,10.8,0.5,1.1,0.2,12.1,0.6,101.1,1.2,0.4035,0.1595,22.1,1,38.5,0.6,7.4,0.5,41.9,0.6,74.3,0.8,0.7006,0.104,12.8,0.8,24.6,0.6,2.1,0.3,28.3,0.6,93.3,0.8,0.525,0.126,18.4,1.1,31.1,1,6.1,0.5,33.7,1,79.4,1.5,0.6114,0.2034,5.7,0.5,15.5,0.6,1.1,0.2,17.8,0.7,142.6,6.3,0.3877,0.1702,16.8,0.9,31.7,0.7,4.8,0.4,34.8,0.7,85.6,1.2,0.6148,0.1308,12.2,0.8,25.7,0.5,2,0.3,29.7,0.6,92,0.6,0.5426,0.1183
mak,bew,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.5714,0.1,0.89,0.6929,0.0002,0.8,849,2000,36,36,36,119.6689437,122.573616,121.6515,0.5,0.5,0.5,5.01E-05,0.0003459376351,0.0001479636503,0.7312194867,0.4372611441,1.790219057,0.01010793456,0.005675145302,0.0102928626,0.0004888900322,0.004401906434,0.0002438154972,0.001027859639,0.0004539409648,0.001410481164,6.7,0.6,14.5,0.5,1.2,0.2,16.5,0.5,100.8,1,0.4566,0.1335,23.1,1,39.9,0.6,8.1,0.5,43.3,0.6,72.2,0.8,0.7093,0.104,12.8,0.8,24.6,0.6,2.1,0.3,28.3,0.6,93.3,0.8,0.525,0.126,19.6,1,33.2,0.9,6.6,0.5,36,1,78.4,1.4,0.6338,0.1876,5.7,0.5,15.5,0.6,1.1,0.2,17.8,0.7,142.6,6.3,0.3877,0.1702,21.4,1,36,0.8,7.1,0.5,39.1,0.9,76.5,1,0.6608,0.1595,12.2,0.8,25.7,0.5,2,0.3,29.7,0.6,92,0.6,0.5426,0.1183
mak,bew,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.5714,0.1,0.89,0.6929,0.0002,0.8,849,2000,36,36,36,120.0922727,122.573616,121.6515,0.5,0.5,0.5,4.54E-05,0.0003459376351,0.0001479636503,0.7546496893,0.4802978989,1.790219057,0.01021025755,0.005504231359,0.0102928626,0.0001554374555,8.21E-05,0.0002438154972,0.0009899954436,0.0004373215967,0.001410481164,8.4,0.6,20.5,0.3,1.3,0.2,23.2,0.4,95.2,0.6,0.5145,0.0978,23.4,1,40.4,0.6,8.5,0.5,43.8,0.6,72.2,0.9,0.7126,0.1031,12.8,0.8,24.6,0.6,2.1,0.3,28.3,0.6,93.3,0.8,0.525,0.126,20.7,0.9,36.8,0.6,6.6,0.4,40,0.7,75.5,1,0.6756,0.1176,5.7,0.5,15.5,0.6,1.1,0.2,17.8,0.7,142.6,6.3,0.3877,0.1702,21.5,1,37.1,0.7,6.7,0.4,40.4,0.7,76.5,1.2,0.6791,0.112,12.2,0.8,25.7,0.5,2,0.3,29.7,0.6,92,0.6,0.5426,0.1183
mak,btk,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.625,0.1,1,0.4081,0.6667,0.6,849,2000,36,36,36,113.145,119.9081272,119.0315,0.5,0.5,0.5,0.0003181757921,0.0003536276301,0.0001512204753,0.01005044128,1.21893153,1.791556559,0.0124980101,0.008614502911,0.01141339249,0.0003611592336,0.0001846678981,0.0002739094258,0.001898872247,0.0009849897969,0.001033042617,4.6,0.4,15.2,0.2,0.6,0.2,18,0.3,103.3,1.5,0.4651,0.1008,16.7,0.9,32.9,0.6,4.6,0.4,36.8,0.6,89.1,1.2,0.6497,0.1045,13.2,0.9,25.8,0.6,2.4,0.3,30.2,0.6,93.5,0.9,0.629,0.1076,15.6,1,29.6,0.7,3.7,0.4,33.3,0.7,97.2,2.6,0.6172,0.1376,5.8,0.6,16.4,0.7,1.3,0.2,19.2,0.8,141.4,6.1,0.444,0.2014,17.8,1,32.1,0.7,5.1,0.4,36.1,0.8,88.9,2,0.6301,0.142,12.5,0.8,27,0.5,2.2,0.3,31.6,0.6,92.5,0.6,0.6596,0.093
mak,btk,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.625,0.1,1,0.4081,0.6667,0.6,849,2000,36,36,36,116.8843333,119.9081272,119.0315,0.5,0.5,0.5,0.0001026655982,0.0003536276301,0.0001512204753,0.5036439981,0.1030966422,1.791556559,0.009663494488,0.006234958813,0.01141339249,0.0001536563358,0.0001435967609,0.0002739094258,0.001064522602,0.0003892228213,0.001033042617,6.4,0.5,16.3,0.5,1.3,0.2,18.5,0.5,103.4,1.6,0.4973,0.1452,20.8,0.9,37.3,0.6,6.2,0.4,41.4,0.6,82.6,1.2,0.68,0.0958,13.2,0.9,25.8,0.6,2.4,0.3,30.2,0.6,93.5,0.9,0.629,0.1076,16.8,1,31.8,0.9,5.7,0.4,35.1,1,89.8,2.1,0.6114,0.178,5.8,0.6,16.4,0.7,1.3,0.2,19.2,0.8,141.4,6.1,0.444,0.2014,17.8,1,31.5,0.8,4.9,0.4,35.8,0.9,101.7,3.2,0.6135,0.1721,12.5,0.8,27,0.5,2.2,0.3,31.6,0.6,92.5,0.6,0.6596,0.093
mak,btk,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.625,0.1,1,0.4081,0.6667,0.6,849,2000,36,36,36,117.58007,119.9081272,119.0315,0.5,0.5,0.5,5.10E-05,0.0003536276301,0.0001512204753,0.7322607919,0.4390495878,1.791556559,0.009095146368,0.00553550447,0.01141339249,0.0003178705615,0.02006095349,0.0002739094258,0.000902125402,0.0002729322429,0.001033042617,7.4,0.6,19.1,0.5,1.5,0.3,21.5,0.5,104.4,1.5,0.5304,0.1211,22.5,1,39.2,0.6,7.3,0.5,43.3,0.6,80.3,1.2,0.6881,0.0989,13.2,0.9,25.8,0.6,2.4,0.3,30.2,0.6,93.5,0.9,0.629,0.1076,20,1,34.4,0.8,5.8,0.4,38.3,0.9,81.4,1.2,0.6402,0.1632,5.8,0.6,16.4,0.7,1.3,0.2,19.2,0.8,141.4,6.1,0.444,0.2014,17.9,1,33.1,0.6,4.6,0.4,37,0.7,91.1,1.8,0.6484,0.1158,12.5,0.8,27,0.5,2.2,0.3,31.6,0.6,92.5,0.6,0.6596,0.093
mak,btk,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.625,0.1,1,0.4081,0.6667,0.6,849,2000,36,36,36,118.0566667,119.9081272,119.0315,0.5,0.5,0.5,4.62E-05,0.0003536276301,0.0001512204753,0.7557629136,0.4822850732,1.791556559,0.008959972876,0.005389184708,0.01141339249,0.0001533729808,0.0001455319976,0.0002739094258,0.0008613221811,0.0002764010755,0.001033042617,8,0.6,21.6,0.3,1.2,0.2,24.7,0.3,106.4,1.6,0.5578,0.091,22.8,0.9,39.4,0.6,7.4,0.4,43.5,0.6,79.2,0.9,0.6878,0.0969,13.2,0.9,25.8,0.6,2.4,0.3,30.2,0.6,93.5,0.9,0.629,0.1076,20.1,1,35.7,0.6,5.4,0.4,39.7,0.7,83.6,1.6,0.662,0.1115,5.8,0.6,16.4,0.7,1.3,0.2,19.2,0.8,141.4,6.1,0.444,0.2014,19.6,1,34.1,0.7,5.8,0.4,38.2,0.7,84.6,1.4,0.6438,0.137,12.5,0.8,27,0.5,2.2,0.3,31.6,0.6,92.5,0.6,0.6596,0.093
mak,ind,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.6667,0.1,0.87,0.3516,0.5687,0.6,849,2000,36,36,36,112.847,119.7396938,118.917,0.5,0.5,0.5,0.0003190160128,0.0003541250652,0.0001513660789,0.009829351808,1.226731881,1.794333235,0.01205986711,0.008634902757,0.00955816898,0.0004619029892,0.0001438910679,0.0002041919676,0.005128746926,0.002922010732,0.002333991585,5,0.5,16.6,0.3,0.6,0.2,19.5,0.3,101.3,1.2,0.4013,0.1062,26.4,1.1,41.2,0.6,9.9,0.6,44.8,0.6,76.1,0.9,0.7076,0.1224,20,1.2,32.4,0.7,5.3,0.5,36.3,0.7,85.4,0.8,0.5455,0.1374,24.9,1.1,39,0.6,8.7,0.5,42.2,0.6,76.7,1.4,0.6517,0.147,6.5,0.6,17.4,0.7,1.7,0.3,19.9,0.8,141.5,6.4,0.3607,0.1647,26.9,1.2,41.6,0.6,10.3,0.6,45,0.6,73.1,0.9,0.6971,0.1313,14.5,0.9,29.4,0.6,3.4,0.4,33.7,0.6,88.9,0.6,0.4658,0.1383
mak,ind,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.6667,0.1,0.87,0.3516,0.5687,0.6,849,2000,36,36,36,116.417,119.7396938,118.917,0.5,0.5,0.5,0.0001030777292,0.0003541250652,0.0001513660789,0.5025715493,0.1017718348,1.794333235,0.009511786126,0.006447008384,0.00955816898,0.0001765361591,0.000117604181,0.0002041919676,0.003091409323,0.001251767537,0.002333991585,7,0.7,15.6,0.6,2.4,0.4,17.6,0.7,98.3,1.2,0.4607,0.1783,30.2,1.2,46.4,0.7,13.4,0.7,50,0.7,68.6,0.9,0.7608,0.1113,20,1.2,32.4,0.7,5.3,0.5,36.3,0.7,85.4,0.8,0.5455,0.1374,27.2,1.2,40.8,1,12.5,0.7,43.7,1.1,70.5,1.5,0.678,0.208,6.5,0.6,17.4,0.7,1.7,0.3,19.9,0.8,141.5,6.4,0.3607,0.1647,26.9,1.3,39.2,1.2,12.9,0.8,42,1.2,71.5,1.2,0.6774,0.2304,14.5,0.9,29.4,0.6,3.4,0.4,33.7,0.6,88.9,0.6,0.4658,0.1383
mak,ind,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.6667,0.1,0.87,0.3516,0.5687,0.6,849,2000,36,36,36,117.0586471,119.7396938,118.917,0.5,0.5,0.5,5.12E-05,0.0003541250652,0.0001513660789,0.7315507365,0.4375659825,1.794333235,0.008782952229,0.005591859597,0.00955816898,0.000350613012,0.007084115995,0.0002041919676,0.002279217983,0.000942784476,0.002333991585,9.5,0.9,18.8,0.6,2.9,0.4,21.1,0.6,95.5,1.2,0.485,0.1745,31.8,1.2,48.3,0.7,15,0.7,51.9,0.7,65.5,0.9,0.7747,0.1071,20,1.2,32.4,0.7,5.3,0.5,36.3,0.7,85.4,0.8,0.5455,0.1374,29.1,1.2,44.8,0.7,12.8,0.6,48,0.7,68.8,1.4,0.7192,0.1369,6.5,0.6,17.4,0.7,1.7,0.3,19.9,0.8,141.5,6.4,0.3607,0.1647,29.9,1.1,45.5,0.7,13.4,0.7,48.9,0.7,68.2,1.1,0.7373,0.1304,14.5,0.9,29.4,0.6,3.4,0.4,33.7,0.6,88.9,0.6,0.4658,0.1383
mak,ind,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.6667,0.1,0.87,0.3516,0.5687,0.6,849,2000,36,36,36,117.4769697,119.7396938,118.917,0.5,0.5,0.5,4.64E-05,0.0003541250652,0.0001513660789,0.754962831,0.4806027137,1.794333235,0.00881756598,0.005362266068,0.00955816898,0.0001792767499,0.0001064810888,0.0002041919676,0.002177140846,0.0008997896911,0.002333991585,10.4,0.7,24.4,0.4,2.4,0.3,27.5,0.4,94.7,0.7,0.506,0.1306,31.8,1.2,48.3,0.7,15,0.7,51.9,0.7,66,0.9,0.7753,0.1074,20,1.2,32.4,0.7,5.3,0.5,36.3,0.7,85.4,0.8,0.5455,0.1374,29.1,1.2,43.5,0.9,13.8,0.8,46.5,1,67.9,1.2,0.71,0.1837,6.5,0.6,17.4,0.7,1.7,0.3,19.9,0.8,141.5,6.4,0.3607,0.1647,31.2,1.1,47,0.8,15,0.7,50.4,0.8,65.7,1,0.7518,0.1441,14.5,0.9,29.4,0.6,3.4,0.4,33.7,0.6,88.9,0.6,0.4658,0.1383
mak,jav,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5,0.1,0.83,0.4722,0.7223,0.5,849,2000,36,36,36,113.15,120.360424,119.5955,0.5,0.5,0.5,0.0003181617322,0.0003522987493,0.0001505073351,0.009389207503,1.240836511,1.797587483,0.01420952803,0.01015646381,0.01259879788,0.0006739945147,0.0003167282136,0.0003134342949,0.00288852499,0.001999948142,0.001087309642,4.1,0.4,13.4,0.3,0.6,0.2,15.4,0.3,102.3,0.8,0.4093,0.0978,21.9,1,37.1,0.6,6.7,0.5,40.3,0.6,78.9,1,0.717,0.1018,16.3,1,28.5,0.6,3.5,0.4,32.3,0.6,88.6,0.7,0.5981,0.1212,9.9,0.8,23.8,0.8,3.6,0.3,25.8,0.9,106.9,3.7,0.5267,0.209,6.1,0.6,16.3,0.7,1.4,0.2,18.7,0.7,142.5,6.4,0.388,0.1783,19.1,1.1,31.2,0.7,4.9,0.4,34.2,0.7,85.7,1.6,0.6241,0.1474,13.1,0.9,26.8,0.6,2.5,0.3,30.9,0.6,91.4,0.6,0.548,0.1276
mak,jav,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.5,0.1,0.83,0.4722,0.7223,0.5,849,2000,36,36,36,116.5093333,120.360424,119.5955,0.5,0.5,0.5,0.0001029960404,0.0003522987493,0.0001505073351,0.5007624925,0.09965025152,1.797587483,0.01064162628,0.007654227707,0.01259879788,0.0002615438878,0.0002171784894,0.0003134342949,0.001590285931,0.001002703776,0.001087309642,8.9,0.6,21.6,0.3,1.4,0.2,24.4,0.4,94.3,0.5,0.5411,0.1059,25,1,41.1,0.5,9,0.5,44.3,0.6,72.4,0.8,0.7534,0.0953,16.3,1,28.5,0.6,3.5,0.4,32.3,0.6,88.6,0.7,0.5981,0.1212,18.6,1.1,36.3,0.7,7.5,0.5,39.2,0.8,85.5,2.6,0.6802,0.1586,6.1,0.6,16.3,0.7,1.4,0.2,18.7,0.7,142.5,6.4,0.388,0.1783,22.8,1.1,37.2,0.7,7.6,0.5,40.2,0.8,77.4,1.3,0.6862,0.1539,13.1,0.9,26.8,0.6,2.5,0.3,30.9,0.6,91.4,0.6,0.548,0.1276
mak,jav,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.5,0.1,0.83,0.4722,0.7223,0.5,849,2000,36,36,36,117.3205,120.360424,119.5955,0.5,0.5,0.5,5.11E-05,0.0003522987493,0.0001505073351,0.7307404055,0.435867858,1.797587483,0.01079107005,0.006940103571,0.01259879788,0.0004314501577,0.0001249657269,0.0003134342949,0.001170485968,0.0006486469233,0.001087309642,11.3,0.7,26.3,0.4,2.5,0.3,29.1,0.4,98.8,1.5,0.5865,0.1081,26.6,1,43.2,0.6,10.4,0.6,46.5,0.6,69.1,0.7,0.7696,0.0938,16.3,1,28.5,0.6,3.5,0.4,32.3,0.6,88.6,0.7,0.5981,0.1212,22.7,1,38.6,0.6,7.6,0.5,41.7,0.6,73,0.8,0.715,0.1107,6.1,0.6,16.3,0.7,1.4,0.2,18.7,0.7,142.5,6.4,0.388,0.1783,23.3,1,38.6,0.6,7.7,0.4,41.8,0.6,75.2,1.2,0.7182,0.1153,13.1,0.9,26.8,0.6,2.5,0.3,30.9,0.6,91.4,0.6,0.548,0.1276
mak,jav,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.5,0.1,0.83,0.4722,0.7223,0.5,849,2000,36,36,36,117.7536364,120.360424,119.5955,0.5,0.5,0.5,4.63E-05,0.0003522987493,0.0001505073351,0.754319922,0.4791820914,1.797587483,0.01065606721,0.0066275966,0.01259879788,0.0002502484435,0.0001674397978,0.0003134342949,0.001133434433,0.0006000912423,0.001087309642,12.3,0.8,26.6,0.4,2.9,0.3,29.4,0.5,91.4,1.8,0.601,0.1106,26.8,1,43.3,0.6,10.6,0.6,46.6,0.6,69.1,0.8,0.771,0.0942,16.3,1,28.5,0.6,3.5,0.4,32.3,0.6,88.6,0.7,0.5981,0.1212,24.7,1,41.3,0.6,9.1,0.5,44.4,0.6,71.4,1.3,0.7412,0.1063,6.1,0.6,16.3,0.7,1.4,0.2,18.7,0.7,142.5,6.4,0.388,0.1783,25.3,1,41.7,0.6,9.1,0.5,45,0.6,70.7,1.1,0.7466,0.1006,13.1,0.9,26.8,0.6,2.5,0.3,30.9,0.6,91.4,0.6,0.548,0.1276
mak,mad,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,117.919,125.5700824,124.613,0.5,0.5,0.5,0.0003052943122,0.0003376825596,0.0001444472086,0.009199360429,1.239961449,1.789595397,0.01317567078,0.008883295102,0.01069253244,0.0003652309492,0.000134554158,0.0002128211046,0.001965056222,0.0008392385391,0.001094008278,3.7,0.4,12.1,0.3,0.4,0.1,14.1,0.3,103.9,1.2,0.4258,0.1081,10.1,0.7,24,0.7,2.8,0.3,26.7,0.7,107.2,2.3,0.5592,0.1681,12.9,0.8,24.5,0.6,2.3,0.3,28.1,0.6,92.8,0.8,0.6311,0.1061,13.4,0.8,30.2,0.7,3.7,0.3,33.4,0.8,102.4,3,0.6198,0.1575,6,0.6,15.7,0.6,1.3,0.2,17.9,0.7,141.3,6.2,0.4443,0.2008,16.1,0.9,31.2,0.6,4,0.3,34.6,0.7,89,1.6,0.6454,0.1251,12.3,0.8,25.3,0.5,2.1,0.3,29.1,0.5,91.8,0.6,0.663,0.0937
mak,mad,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,121.9076667,125.5700824,124.613,0.5,0.5,0.5,9.84E-05,0.0003376825596,0.0001444472086,0.5019693616,0.1014670271,1.789595397,0.01042580382,0.00598350176,0.01069253244,0.0001776024479,9.23E-05,0.0002128211046,0.001269177969,0.0004277697663,0.001094008278,6.5,0.5,19,0.3,0.8,0.2,21.6,0.3,107.2,2.3,0.5371,0.0918,18,0.9,34.4,0.6,4.8,0.4,37.8,0.6,82.4,1,0.6754,0.1048,12.9,0.8,24.5,0.6,2.3,0.3,28.1,0.6,92.8,0.8,0.6311,0.1061,13.6,0.8,28.6,0.6,3.5,0.3,31.6,0.7,93.3,1.9,0.6172,0.1421,6,0.6,15.7,0.6,1.3,0.2,17.9,0.7,141.3,6.2,0.4443,0.2008,19.1,0.9,34.5,0.6,4.9,0.4,38,0.6,82.7,1.5,0.673,0.1075,12.3,0.8,25.3,0.5,2.1,0.3,29.1,0.5,91.8,0.6,0.663,0.0937
mak,mad,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,122.8756667,125.5700824,124.613,0.5,0.5,0.5,4.88E-05,0.0003376825596,0.0001444472086,0.7317043529,0.4381826773,1.789595397,0.008933921625,0.005297896722,0.01069253244,0.0004424313748,6.72E-05,0.0002128211046,0.001122444508,0.000294244653,0.001094008278,8.7,0.6,22.6,0.4,1.4,0.2,25.3,0.4,98.3,1.3,0.5808,0.0962,19.8,0.8,36.2,0.6,5.4,0.4,39.7,0.6,79.8,1,0.6867,0.0998,12.9,0.8,24.5,0.6,2.3,0.3,28.1,0.6,92.8,0.8,0.6311,0.1061,17.1,0.9,33.9,0.7,4.7,0.4,37.4,0.7,91.3,2.3,0.6573,0.1326,6,0.6,15.7,0.6,1.3,0.2,17.9,0.7,141.3,6.2,0.4443,0.2008,19.3,0.9,34.5,0.6,4.9,0.4,38.1,0.6,81.9,1.1,0.678,0.1054,12.3,0.8,25.3,0.5,2.1,0.3,29.1,0.5,91.8,0.6,0.663,0.0937
mak,mad,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,123.300303,125.5700824,124.613,0.5,0.5,0.5,4.42E-05,0.0003376825596,0.0001444472086,0.7551534012,0.48128009,1.789595397,0.00918924048,0.004999036298,0.01069253244,0.000155332609,8.45E-05,0.0002128211046,0.001114669669,0.0002732156199,0.001094008278,10.2,0.6,23.7,0.4,1.5,0.2,26.4,0.4,94,0.8,0.5928,0.093,20.3,0.9,36.6,0.6,5.7,0.4,40.1,0.6,79.3,1.1,0.6889,0.099,12.9,0.8,24.5,0.6,2.3,0.3,28.1,0.6,92.8,0.8,0.6311,0.1061,20.2,0.9,36.2,0.6,5.6,0.4,39.8,0.6,80.1,1.3,0.6832,0.1063,6,0.6,15.7,0.6,1.3,0.2,17.9,0.7,141.3,6.2,0.4443,0.2008,20.1,1,36.5,0.6,5.7,0.4,40.3,0.7,81.9,1.8,0.6851,0.1091,12.3,0.8,25.3,0.5,2.1,0.3,29.1,0.5,91.8,0.6,0.663,0.0937
mak,min,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5714,0.1,0.75,0.2839,0.0002,0.5,849,2000,36,36,36,115.169,122.581861,121.1595,0.5,0.5,0.5,0.0003125841155,0.000345914367,0.0001485644956,0.009284103647,1.218881645,1.764589254,0.01378152633,0.008384909807,0.01101787765,0.0005251689196,0.0001331369008,0.0001919400151,0.002445582627,0.001066737865,0.001309815513,5.1,0.5,16.2,0.3,0.6,0.2,19,0.3,100.2,0.8,0.4674,0.1023,24.2,1,40.4,0.6,8.3,0.5,43.9,0.6,75.3,1,0.7055,0.0896,16.7,1,30.7,0.6,4,0.4,34.7,0.6,88.7,1,0.6338,0.0987,18.1,1.1,34.5,0.7,6.6,0.4,37.4,0.8,86,2.4,0.6392,0.1469,6.1,0.6,16.8,0.7,1.4,0.2,19.3,0.7,141.3,6.2,0.4209,0.1877,24,1,39.9,0.6,8.1,0.5,43.3,0.6,74.3,0.9,0.6937,0.101,13.2,0.9,27.9,0.5,2.5,0.3,32.2,0.6,90.6,0.6,0.616,0.105
